ts,ecg
1365004611.53654,16452.87109
1365004611.55145,16438.72656
1365004611.55155,16429.49219
1365004611.56338,16418.63281
1365004611.56346,16425.53516
1365004611.57444,16437.57812
1365004611.59142,16451.66211
1365004611.59149,16424.63086
1365004611.60939,16412.5625
1365004611.60945,16401.44727
1365004611.62142,16414.36914
1365004611.62835,16432.34961
1365004611.6284,16468.76367
1365004611.63741,16470.29102
1365004611.64642,16464.43945
1365004611.66137,16453.64062
1365004611.66144,16430.17578
1365004611.68243,16439.74023
1365004611.6825,16411.41406
1365004611.6864,16429.1875
1365004611.68645,16415.06641
1365004611.69941,16436.94336
1365004611.71644,16425.17969
1365004611.71651,16438.53125
1365004611.73142,16418.85352
1365004611.73151,16333.46973
1365004611.74341,16296.89844
1365004611.74348,16411.35352
1365004611.75545,16815.52344
1365004611.7704,17203.30078
1365004611.77047,17282.69727
1365004611.78446,17065.4043
1365004611.78454,16753.29883
1365004611.79941,16542.51758
1365004611.79948,16432.52148
1365004611.81344,16398.57617
1365004611.8244,16420.46484
1365004611.82448,16397.64844
1365004611.84041,16409.28906
1365004611.84048,16403.15625
1365004611.85654,16401.59375
1365004611.85672,16393.0918
1365004611.87053,16361.20996
1365004611.87659,16361.01465
1365004611.87678,16357.11816
1365004611.88352,16345.2334
1365004611.89426,16309.56543
1365004611.90948,16332.44434
1365004611.90958,16338.17285
1365004611.92539,16297.98535
1365004611.92547,16274.72852
1365004611.93842,16286.13672
1365004611.94846,16275.71777
1365004611.94852,16251.15332
1365004611.95641,16240.2207
1365004611.96444,16248.90527
1365004611.97942,16247.85547
1365004611.97949,16259.66699
1365004611.99239,16274.22754
1365004611.99247,16310.15137
1365004612.00344,16312.09375
1365004612.01846,16339.47949
1365004612.01854,16365.33887
1365004612.03444,16381.78027
1365004612.03451,16379.1416
1365004612.04848,16370.60352
1365004612.04856,16376.68652
1365004612.06351,16363.48242
1365004612.06362,16355.88477
1365004612.07343,16363.7998
1365004612.08941,16364.50879
1365004612.08948,16347.56641
1365004612.10443,16363.72656
1365004612.1045,16346.00293
1365004612.11742,16358.0957
1365004612.11748,16359.3291
1365004612.12843,16391.08789
1365004612.14343,16389.14648
1365004612.1435,16375.83203
1365004612.15755,16382.58691
1365004612.15773,16384.61328
1365004612.17244,16385.98242
1365004612.17251,16396.86523
1365004612.18846,16382.97754
1365004612.18853,16381.09668
1365004612.19744,16381.4502
1365004612.21345,16387.46094
1365004612.21352,16386.60547
1365004612.22848,16365.24121
1365004612.22858,16365.81543
1365004612.24145,16369.37012
1365004612.24166,16402.52148
1365004612.25242,16399.50391
1365004612.26745,16428.36914
1365004612.26752,16415.06641
1365004612.28347,16390.46484
1365004612.28354,16378.03027
1365004612.29843,16361.02734
1365004612.2985,16401.43359
1365004612.31148,16407.29688
1365004612.31155,16410.16797
1365004612.32343,16388.9375
1365004612.34343,16407.99414
1365004612.3435,16374.56152
1365004612.38451,16308.28223
1365004612.38458,16226.96777
1365004612.38838,16357.35059
1365004612.38846,16783.05469
1365004612.3914,17196.48438
1365004612.39148,17264.5332
1365004612.39341,17074.50586
1365004612.40747,16779.06055
1365004612.40757,16546.37695
1365004612.42242,16428.20898
1365004612.4225,16414.05273
1365004612.43745,16400.79883
1365004612.43752,16364.28809
1365004612.44741,16367.70898
1365004612.46246,16365.74219
1365004612.46256,16349.37402
1365004612.47747,16340.93359
1365004612.47754,16378.45801
1365004612.49042,16363.86133
1365004612.50143,16336.42578
1365004612.50166,16318.9834
1365004612.50856,16323.63672
1365004612.51741,16321.31641
1365004612.53241,16303.04199
1365004612.53264,16278.72266
1365004612.54745,16254.23145
1365004612.54752,16251.87402
1365004612.56246,16232.5498
1365004612.57044,16232.73242
1365004612.57065,16215.86426
1365004612.58641,16213.72656
1365004612.5866,16236.42188
1365004612.60146,16257.79785
1365004612.6017,16287.88379
1365004612.61443,16296.01855
1365004612.62493,16310.12695
1365004612.62516,16356.38574
1365004612.64145,16366.89062
1365004612.64153,16359.28027
1365004612.65746,16381.66992
1365004612.65754,16387.67969
1365004612.67144,16392.00391
1365004612.6715,16398.85742
1365004612.68436,16383.19727
1365004612.69644,16383.63672
1365004612.69651,16380.65625
1365004612.71143,16377.34668
1365004612.7115,16381.68262
1365004612.72445,16388.26562
1365004612.72452,16390.63672
1365004612.74048,16380.81543
1365004612.74055,16372.52148
1365004612.75036,16382.33008
1365004612.76645,16385.70117
1365004612.76652,16389.35352
1365004612.78143,16360.59961
1365004612.78149,16395.61914
1365004612.82252,16403.63281
1365004612.82262,16385.56641
1365004612.82539,16387.48438
1365004612.82546,16396.06055
1365004612.82807,16377.91992
1365004612.8364,16380.63184
1365004612.83648,16393.75195
1365004612.84933,16395.68164
1365004612.84939,16420.69727
1365004612.86343,16418.0957
1365004612.86351,16405.7832
1365004612.87483,16394.67969
1365004612.89242,16395.80273
1365004612.89251,16400.21289
1365004612.91049,16386.58008
1365004612.91055,16399.25977
1365004612.92247,16401.95898
1365004612.92257,16389.12109
1365004612.93343,16384.39453
1365004612.9335,16335.57129
1365004612.94442,16256.57617
1365004612.96042,16267.12988
1365004612.9605,16639.54102
1365004612.97346,17228.79297
1365004612.97354,17424.04883
1365004612.98944,17244.46484
1365004612.98951,16891.64648
1365004612.99845,16590.4375
1365004613.01339,16430.16406
1365004613.01348,16386.21484
1365004613.02842,16358.27832
1365004613.02849,16368.57617
1365004613.07044,16349.26367
1365004613.07051,16344.26758
1365004613.0734,16341.73926
1365004613.07439,16320.83984
1365004613.07444,16306.93945
1365004613.08443,16300.4043
1365004613.08452,16299.39062
1365004613.09843,16287.50488
1365004613.0985,16260.70508
1365004613.11437,16257.91992
1365004613.11443,16236.18945
1365004613.12348,16195.12305
1365004613.13846,16201.05957
1365004613.13854,16177.14258
1365004613.15541,16153.89746
1365004613.15548,16163.68164
1365004613.17046,16173.75879
1365004613.17053,16167.39453
1365004613.18341,16164.07227
1365004613.18351,16208.10742
1365004613.19344,16231.34082
1365004613.20845,16242.1748
1365004613.2085,16270.64844
1365004613.22245,16294.8457
1365004613.22255,16306.70703
1365004613.23746,16318.2627
1365004613.23753,16317.30957
1365004613.24849,16326.61719
1365004613.26242,16337.09766
1365004613.26249,16341.3125
1365004613.27942,16345.89258
1365004613.27951,16335.83984
1365004613.29542,16332.1875
1365004613.29549,16344.47559
1365004613.30841,16333.91016
1365004613.31641,16343.10742
1365004613.31647,16318.37207
1365004613.32342,16312.99805
1365004613.33343,16327.63086
1365004613.34944,16327.82715
1365004613.34952,16339.80957
1365004613.36145,16343.57227
1365004613.37249,16332.66406
1365004613.37257,16344.81738
1365004613.38843,16332.83496
1365004613.3885,16332.62695
1365004613.39443,16342.59473
1365004613.40341,16328.97461
1365004613.41844,16324.65039
1365004613.41851,16310.28613
1365004613.43142,16324.18652
1365004613.43149,16328.92578
1365004613.44336,16349.97266
1365004613.45742,16347.0166
1365004613.45749,16342.65527
1365004613.47246,16335.0459
1365004613.47252,16366.35254
1365004613.48644,16355.53027
1365004613.48661,16359.24316
1365004613.49642,16343.7793
1365004613.51242,16340.82324
1365004613.51269,16347.16309
1365004613.53246,16351.63379
1365004613.53253,16329.96387
1365004613.54335,16277.03711
1365004613.54352,16201.52344
1365004613.55642,16232.12207
1365004613.55658,16699.89648
1365004613.56746,17299.70117
1365004613.58247,17407.95117
1365004613.58271,17156.58984
1365004613.59743,16759.25977
1365004613.59765,16494.73242
1365004613.61049,16342.60645
1365004613.62043,16316.50293
1365004613.62066,16326.20215
1365004613.62744,16297.49707
1365004613.63742,16297.15527
1365004613.65246,16296.60547
1365004613.65264,16269.74414
1365004613.66745,16286.60059
1365004613.66752,16276.79199
1365004613.68149,16271.90625
1365004613.69145,16250.51758
1365004613.69168,16264.32129
1365004613.70642,16228.88477
1365004613.70666,16213.93359
1365004613.72157,16198.73828
1365004613.72164,16169.44727
1365004613.73644,16147.43555
1365004613.74743,16141.49902
1365004613.7475,16123.12793
1365004613.76647,16096.78027
1365004613.76654,16135.15918
1365004613.78142,16135.36719
1365004613.78149,16157.57422
1365004613.79248,16175.62793
1365004613.79255,16212.71289
1365004613.80442,16242.63965
1365004613.80451,16266.4707
1365004613.81643,16280.43262
1365004613.83147,16293.53906
1365004613.83153,16295.07812
1365004613.84442,16309.21094
1365004613.84452,16299.95215
1365004613.86043,16322.33008
1365004613.8605,16316.41797
1365004613.8714,16320.44922
1365004613.88642,16331.54004
1365004613.88649,16320.0332
1365004613.90144,16309.04004
1365004613.90151,16312.44824
1365004613.91445,16313.68164
1365004613.91455,16269.45117
1365004613.92843,16320.15527
1365004613.94037,16329.3291
1365004613.94043,16320.99805
1365004613.95641,16318.83691
1365004613.95648,16324.73633
1365004613.97141,16319.76465
1365004613.97149,16325.29785
1365004613.98843,16340.73828
1365004613.9885,16335.29004
1365004613.99135,16340.44434
1365004614.01044,16333.27441
1365004614.01055,16320.58301
1365004614.02642,16326.11621
1365004614.02649,16331.05176
1365004614.0414,16324.99316
1365004614.04149,16285.26953
1365004614.05341,16324.65039
1365004614.05348,16366.70703
1365004614.06542,16359.75684
1365004614.08042,16352.62305
1365004614.08049,16366.57227
1365004614.0954,16361.18555
1365004614.09547,16358.03418
1365004614.10941,16363.21387
1365004614.10949,16356.84961
1365004614.12043,16341.73926
1365004614.13546,16354.55273
1365004614.13553,16353.18457
1365004614.15041,16348.71387
1365004614.15049,16316.54004
1365004614.16937,16255.3916
1365004614.16943,16197.55371
1365004614.18141,16295.95801
1365004614.18542,16819.07812
1365004614.18548,17318.26758
1365004614.20439,17335.55273
1365004614.20444,17086.39062
1365004614.24642,16713.39258
1365004614.24649,16447.66797
1365004614.25037,16378.32324
1365004614.25043,16364.56934
1365004614.25238,16331.40527
1365004614.25333,16318.99512
1365004614.26143,16317.29688
1365004614.27542,16333.18945
1365004614.27549,16334.76465
1365004614.29448,16316.61328
1365004614.29455,16310.12695
1365004614.2984,16309.00293
1365004614.29845,16290.53418
1365004614.31344,16295.78711
1365004614.32847,16271.77246
1365004614.32855,16249.50391
1365004614.34342,16242.60254
1365004614.34349,16220.04199
1365004614.35749,16192.28906
1365004614.35756,16187.13477
1365004614.36736,16195.00098
1365004614.3834,16200.22852
1365004614.38347,16174.90723
1365004614.39846,16182.96875
1365004614.39854,16202.81836
1365004614.41242,16223.64453
1365004614.41249,16259.12988
1365004614.42847,16277.41504
1365004614.42855,16277.53711
1365004614.44245,16323.80762
1365004614.45043,16336.53613
1365004614.45951,16341.97168
1365004614.46635,16353.6123
1365004614.4664,16359.14551
1365004614.48144,16366.23047
1365004614.49247,16357.60645
1365004614.49253,16344.23145
1365004614.50741,16367.62305
1365004614.50748,16372.60645
1365004614.52246,16346.41797
1365004614.52253,16357.80273
1365004614.53846,16367.68457
1365004614.53856,16351.97559
1365004614.55143,16350.09473
1365004614.5515,16353.94238
1365004614.56242,16358.19336
1365004614.57744,16380.55859
1365004614.57751,16361.42969
1365004614.59243,16349.95996
1365004614.59249,16382.39062
1365004614.60543,16370.50586
1365004614.6055,16390.34375
1365004614.61643,16398.69727
1365004614.63137,16384.25977
1365004614.63142,16399.05273
1365004614.6474,16392.11328
1365004614.64747,16391.85742
1365004614.66144,16401.71484
1365004614.6615,16405.02539
1365004614.67642,16410.47266
1365004614.6765,16397.5625
1365004614.68842,16396.83008
1365004614.70741,16378.32324
1365004614.70748,16366.47461
1365004614.71942,16381.1084
1365004614.71949,16412.52539
1365004614.73141,16409.08008
1365004614.74142,16417.25195
1365004614.74149,16420.03711
1365004614.74741,16418.16797
1365004614.75742,16418.76758
1365004614.77145,16400.05469
1365004614.77155,16387.5332
1365004614.78642,16415.43359
1365004614.78649,16447.875
1365004614.80041,16426.57227
1365004614.81143,16400.1875
1365004614.81151,16374.06055
1365004614.82638,16308.0625
1365004614.82644,16256.74805
1365004614.84243,16507.04492
1365004614.8425,17072.88086
1365004614.85545,17426.93164
1365004614.85552,17325.80469
1365004614.86645,17006.19922
1365004614.88143,16668.13672
1365004614.88149,16468.42188
1365004614.89637,16419.89062
1365004614.89643,16393.53125
1365004614.91144,16384.00391
1365004614.91152,16392.61523
1365004614.92744,16375.51367
1365004614.9275,16391.55273
1365004614.9334,16383.75879
1365004614.95146,16353.58789
1365004614.95153,16370.07812
1365004614.96641,16361.4541
1365004614.96648,16372.85156
1365004614.98041,16341.20215
1365004614.98048,16318.53125
1365004614.99142,16310.26172
1365004615.00541,16290.58301
1365004615.00549,16267.81445
1365004615.01941,16265.53027
1365004615.01949,16250.90918
1365004615.03541,16228.4209
1365004615.03548,16236.20215
1365004615.04847,16241.625
1365004615.0584,16241.1123
1365004615.05845,16227.1875
1365004615.06645,16265.39551
1365004615.07644,16318.36035
1365004615.0914,16332.78613
1365004615.09157,16355.24902
1365004615.10452,16359.10938
1365004615.10474,16383.18457
1365004615.11542,16407.9082
1365004615.13043,16396.32812
1365004615.13053,16399.06445
1365004615.14649,16416.33594
1365004615.14658,16432.19141
1365004615.18748,16415.5918
1365004615.18755,16413.89453
1365004615.19141,16406.73633
1365004615.19439,16392.13867
1365004615.19445,16388.92578
1365004615.1945,16407.78516
1365004615.19739,16397.91602
1365004615.21544,16410.90039
1365004615.21551,16382.69629
1365004615.22944,16376.68652
1365004615.22953,16385.34766
1365004615.23841,16404.43945
1365004615.25546,16408.33594
1365004615.25553,16408.21289
1365004615.26943,16405.30664
1365004615.2695,16403.40039
1365004615.28344,16414.58984
1365004615.28353,16414.5293
1365004615.29844,16419.30469
1365004615.29851,16386.99609
1365004615.30843,16417.28906
1365004615.3267,16427.57422
1365004615.32687,16408.16406
1365004615.36145,16416.33594
1365004615.36155,16421.21094
1365004615.36541,16423.37305
1365004615.36734,16423.50586
1365004615.3674,16410.5957
1365004615.37842,16396.97656
1365004615.37849,16403.76758
1365004615.38641,16375.85645
1365004615.39645,16401.08008
1365004615.41449,16412.19531
1365004615.41457,16432.24023
1365004615.42549,16413.88086
1365004615.42568,16405.80664
1365004615.43152,16430.53125
1365004615.4494,16414.91992
1365004615.44947,16401.56836
1365004615.46341,16431.59375
1365004615.46349,16427.23242
1365004615.47746,16410.15625
1365004615.47753,16407.93359
1365004615.48742,16418.58398
1365004615.50342,16399.35742
1365004615.5035,16332.27246
1365004615.51845,16245.10645
1365004615.51851,16309.11328
1365004615.53245,16802.0625
1365004615.53255,17269.89648
1365004615.54849,17345.27539
1365004615.54856,17142.45703
1365004615.55737,16780.34375
1365004615.57343,16517.51367
1365004615.5735,16421.50391
1365004615.58741,16390.86914
1365004615.58746,16375.9541
1365004615.60142,16393.65234
1365004615.61142,16369.54102
1365004615.61149,16357.67969
1365004615.63043,16343.48633
1365004615.6305,16352.31738
1365004615.64841,16338.42969
1365004615.64848,16339.61426
1365004615.66242,16335.96191
1365004615.66248,16324.78516
1365004615.66943,16317.26074
1365004615.68143,16302.60254
1365004615.68151,16273.36035
1365004615.69742,16285.58691
1365004615.69749,16260.39941
1365004615.71249,16223.41309
1365004615.71256,16227.93262
1365004615.72641,16224.41406
1365004615.72648,16188.75879
1365004615.73742,16211.6377
1365004615.75241,16232.47656
1365004615.7525,16255.47754
1365004615.76943,16273.87305
1365004615.7695,16298.73047
1365004615.78143,16314.64648
1365004615.78151,16333.34766
1365004615.79742,16351.71875
1365004615.79749,16344.78125
1365004615.80742,16357.94922
1365004615.8224,16368.69824
1365004615.82249,16363.73926
1365004615.83743,16374.02344
1365004615.8375,16366.13281
1365004615.8514,16361.1123
1365004615.86047,16366.51172
1365004615.86057,16361.19824
1365004615.8684,16364.65527
1365004615.87743,16328.75488
1365004615.89643,16353.51465
1365004615.8965,16357.77832
1365004615.9075,16330.77051
1365004615.90757,16334.45898
